ts_utc_seconds,funding_rate_per_8h,source
1647273600,2.708e-05,binance_BTCUSDT
1647288000,0.0001,bitmex_XBTUSD
1647302400,5.726e-05,binance_BTCUSDT
1647316800,0.0001,bitmex_XBTUSD
1647331200,4.476e-05,binance_BTCUSDT
1647345600,0.0001,bitmex_XBTUSD
1647360000,9.061e-05,binance_BTCUSDT
1647374400,-3e-05,bitmex_XBTUSD
1647388800,0.0001,binance_BTCUSDT
1647403200,6.8e-05,bitmex_XBTUSD
1647417600,5.871e-05,binance_BTCUSDT
1647432000,0.0001,bitmex_XBTUSD
1647446400,0.0001,binance_BTCUSDT
1647460800,-0.000135,bitmex_XBTUSD
1647475200,0.0001,binance_BTCUSDT
1647489600,6.7e-05,bitmex_XBTUSD
1647504000,0.0001,binance_BTCUSDT
1647518400,6.3e-05,bitmex_XBTUSD
1647532800,0.0001,binance_BTCUSDT
1647547200,-2.1e-05,bitmex_XBTUSD
1647561600,0.0001,binance_BTCUSDT
1647576000,-4.8e-05,bitmex_XBTUSD
1647590400,1.662e-05,binance_BTCUSDT
1647604800,-0.000143,bitmex_XBTUSD
1647619200,0.0001,binance_BTCUSDT
1647633600,1.2e-05,bitmex_XBTUSD
1647648000,0.0001,binance_BTCUSDT
1647662400,-8e-05,bitmex_XBTUSD
1647676800,0.0001,binance_BTCUSDT
1647691200,-0.000101,bitmex_XBTUSD
1647705600,0.0001,binance_BTCUSDT
1647720000,4.1e-05,bitmex_XBTUSD
1647734400,0.0001,binance_BTCUSDT
1647748800,-0.000139,bitmex_XBTUSD
1647763200,0.0001,binance_BTCUSDT
1647777600,-3.3e-05,bitmex_XBTUSD
1647792000,0.0001,binance_BTCUSDT
1647806400,0.0001,bitmex_XBTUSD
1647820800,0.0001,binance_BTCUSDT
1647835200,0.0001,bitmex_XBTUSD
1647849600,-9.54e-06,binance_BTCUSDT
1647864000,2.7e-05,bitmex_XBTUSD
1647878400,-9.3e-07,binance_BTCUSDT
1647892800,-0.000136,bitmex_XBTUSD
1647907200,0.0001,binance_BTCUSDT
1647921600,-0.000134,bitmex_XBTUSD
1647936000,0.0001,binance_BTCUSDT
1647950400,7.9e-05,bitmex_XBTUSD
1647964800,0.0001,binance_BTCUSDT
1647979200,4.6e-05,bitmex_XBTUSD
1647993600,0.0001,binance_BTCUSDT
1648008000,-6.4e-05,bitmex_XBTUSD
1648022400,0.0001,binance_BTCUSDT
1648036800,-6.8e-05,bitmex_XBTUSD
1648051200,7.014e-05,binance_BTCUSDT
1648065600,-6.7e-05,bitmex_XBTUSD
1648080000,1.664e-05,binance_BTCUSDT
1648094400,3.5e-05,bitmex_XBTUSD
1648108800,8e-06,binance_BTCUSDT
1648123200,-3.9e-05,bitmex_XBTUSD
1648137600,-9.07e-06,binance_BTCUSDT
1648152000,4.2e-05,bitmex_XBTUSD
1648166400,6.7e-06,binance_BTCUSDT
1648180800,0.0001,bitmex_XBTUSD
1648195200,9.286e-05,binance_BTCUSDT
1648209600,7.9e-05,bitmex_XBTUSD
1648224000,5.473e-05,binance_BTCUSDT
1648238400,4.3e-05,bitmex_XBTUSD
1648252800,9.739e-05,binance_BTCUSDT
1648267200,0.0001,bitmex_XBTUSD
1648281600,-7.111e-05,binance_BTCUSDT
1648296000,-2.1e-05,bitmex_XBTUSD
1648310400,0.0001,binance_BTCUSDT
1648324800,9.6e-05,bitmex_XBTUSD
1648339200,-8.253e-05,binance_BTCUSDT
1648353600,4.2e-05,bitmex_XBTUSD
1648368000,1.306e-05,binance_BTCUSDT
1648382400,6.6e-05,bitmex_XBTUSD
1648396800,0.0001,binance_BTCUSDT
1648411200,8.4e-05,bitmex_XBTUSD
1648425600,0.0001,binance_BTCUSDT
1648440000,0.0001,bitmex_XBTUSD
1648454400,0.0001,binance_BTCUSDT
1648468800,0.0001,bitmex_XBTUSD
1648483200,0.0001,binance_BTCUSDT
1648497600,0.0001,bitmex_XBTUSD
1648512000,0.0001,binance_BTCUSDT
1648526400,0.0001,bitmex_XBTUSD
1648540800,0.0001,binance_BTCUSDT
1648555200,0.0001,bitmex_XBTUSD
1648569600,9.594e-05,binance_BTCUSDT
1648584000,-0.000115,bitmex_XBTUSD
1648598400,0.0001,binance_BTCUSDT
1648612800,2.4e-05,bitmex_XBTUSD
1648627200,0.0001,binance_BTCUSDT
1648641600,0.0001,bitmex_XBTUSD
1648656000,0.0001,binance_BTCUSDT
1648670400,6.2e-05,bitmex_XBTUSD
1648684800,0.0001,binance_BTCUSDT
1648699200,0.0001,bitmex_XBTUSD
1648713600,0.0001,binance_BTCUSDT
1648728000,0.0001,bitmex_XBTUSD
1648742400,0.0001,binance_BTCUSDT
1648756800,-1.4e-05,bitmex_XBTUSD
1648771200,0.0001,binance_BTCUSDT
1648785600,0.0001,bitmex_XBTUSD
1648800000,7.626e-05,binance_BTCUSDT
1648814400,7.8e-05,bitmex_XBTUSD
1648828800,9.193e-05,binance_BTCUSDT
1648843200,-0.00021,bitmex_XBTUSD
1648857600,0.0001,binance_BTCUSDT
1648872000,6.9e-05,bitmex_XBTUSD
1648886400,0.0001,binance_BTCUSDT
1648900800,9.3e-05,bitmex_XBTUSD
1648915200,0.0001,binance_BTCUSDT
1648929600,0.0001,bitmex_XBTUSD
1648944000,0.0001,binance_BTCUSDT
1648958400,0.0001,bitmex_XBTUSD
1648972800,0.0001,binance_BTCUSDT
1648987200,0.0001,bitmex_XBTUSD
1649001600,0.0001,binance_BTCUSDT
1649016000,0.0001,bitmex_XBTUSD
1649030400,0.0001,binance_BTCUSDT
1649044800,0.0001,bitmex_XBTUSD
1649059200,0.0001,binance_BTCUSDT
1649073600,0.0001,bitmex_XBTUSD
1649088000,0.0001,binance_BTCUSDT
1649102400,0.0001,bitmex_XBTUSD
1649116800,0.0001,binance_BTCUSDT
1649131200,0.0001,bitmex_XBTUSD
1649145600,0.0001,binance_BTCUSDT
1649160000,0.0001,bitmex_XBTUSD
1649174400,0.0001,binance_BTCUSDT
1649188800,0.0001,bitmex_XBTUSD
1649203200,9.898e-05,binance_BTCUSDT
1649217600,0.0001,bitmex_XBTUSD
1649232000,0.0001,binance_BTCUSDT
1649246400,0.0001,bitmex_XBTUSD
1649260800,0.0001,binance_BTCUSDT
1649275200,5.2e-05,bitmex_XBTUSD
1649289600,0.0001,binance_BTCUSDT
1649304000,0.0001,bitmex_XBTUSD
1649318400,0.0001,binance_BTCUSDT
1649332800,0.0001,bitmex_XBTUSD
1649347200,2.421e-05,binance_BTCUSDT
1649361600,0.0001,bitmex_XBTUSD
1649376000,4.306e-05,binance_BTCUSDT
1649390400,0.0001,bitmex_XBTUSD
1649404800,0.0001,binance_BTCUSDT
1649419200,7e-06,bitmex_XBTUSD
1649433600,0.0001,binance_BTCUSDT
1649448000,9.4e-05,bitmex_XBTUSD
1649462400,0.0001,binance_BTCUSDT
1649476800,0.0001,bitmex_XBTUSD
1649491200,9.279e-05,binance_BTCUSDT
1649505600,-2.4e-05,bitmex_XBTUSD
1649520000,0.0001,binance_BTCUSDT
1649534400,-8e-05,bitmex_XBTUSD
1649548800,2.721e-05,binance_BTCUSDT
1649563200,2e-06,bitmex_XBTUSD
1649577600,6.231e-05,binance_BTCUSDT
1649592000,-6.1e-05,bitmex_XBTUSD
1649606400,0.0001,binance_BTCUSDT
1649620800,4e-05,bitmex_XBTUSD
1649635200,2.43e-06,binance_BTCUSDT
1649649600,2e-05,bitmex_XBTUSD
1649664000,0.0001,binance_BTCUSDT
1649678400,-2.3e-05,bitmex_XBTUSD
1649692800,0.0001,binance_BTCUSDT
1649707200,0.0001,bitmex_XBTUSD
1649721600,-6.795e-05,binance_BTCUSDT
1649736000,-2.6e-05,bitmex_XBTUSD
1649750400,-0.00010012,binance_BTCUSDT
1649764800,-0.000104,bitmex_XBTUSD
1649779200,-7.001e-05,binance_BTCUSDT
1649793600,-9e-05,bitmex_XBTUSD
1649808000,-1.692e-05,binance_BTCUSDT
1649822400,7e-05,bitmex_XBTUSD
1649836800,7.53e-06,binance_BTCUSDT
1649851200,0.0001,bitmex_XBTUSD
1649865600,-1.485e-05,binance_BTCUSDT
1649880000,3.5e-05,bitmex_XBTUSD
1649894400,5.018e-05,binance_BTCUSDT
1649908800,6e-06,bitmex_XBTUSD
1649923200,3.533e-05,binance_BTCUSDT
1649937600,-4.4e-05,bitmex_XBTUSD
1649952000,4.423e-05,binance_BTCUSDT
1649966400,-6.7e-05,bitmex_XBTUSD
1649980800,-0.00013233,binance_BTCUSDT
1649995200,0.0001,bitmex_XBTUSD
1650009600,-6.805e-05,binance_BTCUSDT
1650024000,1e-05,bitmex_XBTUSD
1650038400,7.697e-05,binance_BTCUSDT
1650052800,8.4e-05,bitmex_XBTUSD
1650067200,2.197e-05,binance_BTCUSDT
1650081600,-6e-06,bitmex_XBTUSD
1650096000,5.199e-05,binance_BTCUSDT
1650110400,3.8e-05,bitmex_XBTUSD
1650124800,6.201e-05,binance_BTCUSDT
1650139200,-5e-05,bitmex_XBTUSD
1650153600,7.2e-06,binance_BTCUSDT
1650168000,-5.5e-05,bitmex_XBTUSD
1650182400,9.838e-05,binance_BTCUSDT
1650196800,4.1e-05,bitmex_XBTUSD
1650211200,0.0001,binance_BTCUSDT
1650225600,-6e-06,bitmex_XBTUSD
1650240000,-3.231e-05,binance_BTCUSDT
1650254400,-0.000124,bitmex_XBTUSD
1650268800,-0.00017197,binance_BTCUSDT
1650283200,-3.9e-05,bitmex_XBTUSD
1650297600,-5.436e-05,binance_BTCUSDT
1650312000,-4.4e-05,bitmex_XBTUSD
1650326400,0.0001,binance_BTCUSDT
1650340800,7.4e-05,bitmex_XBTUSD
1650355200,6.251e-05,binance_BTCUSDT
1650369600,7.3e-05,bitmex_XBTUSD
1650384000,-5.028e-05,binance_BTCUSDT
1650398400,-0.000171,bitmex_XBTUSD
1650412800,9.45e-05,binance_BTCUSDT
1650427200,2e-05,bitmex_XBTUSD
1650441600,9.543e-05,binance_BTCUSDT
1650456000,-9e-05,bitmex_XBTUSD
1650470400,3.714e-05,binance_BTCUSDT
1650484800,-0.000214,bitmex_XBTUSD
1650499200,1.77e-06,binance_BTCUSDT
1650513600,0.0001,bitmex_XBTUSD
1650528000,-5.245e-05,binance_BTCUSDT
1650542400,-4.2e-05,bitmex_XBTUSD
1650556800,5.359e-05,binance_BTCUSDT
1650571200,4.5e-05,bitmex_XBTUSD
1650585600,3.026e-05,binance_BTCUSDT
1650600000,0.0001,bitmex_XBTUSD
1650614400,-0.00016984,binance_BTCUSDT
1650628800,-0.000172,bitmex_XBTUSD
1650643200,-4.15e-06,binance_BTCUSDT
1650657600,7e-05,bitmex_XBTUSD
1650672000,-9.023e-05,binance_BTCUSDT
1650686400,3.1e-05,bitmex_XBTUSD
1650700800,-7.562e-05,binance_BTCUSDT
1650715200,-7.6e-05,bitmex_XBTUSD
1650729600,-0.00011883,binance_BTCUSDT
1650744000,-0.00013,bitmex_XBTUSD
1650758400,-0.00018273,binance_BTCUSDT
1650772800,-0.00012,bitmex_XBTUSD
1650787200,-0.00015276,binance_BTCUSDT
1650801600,-1.2e-05,bitmex_XBTUSD
1650816000,-3.654e-05,binance_BTCUSDT
1650830400,-6.5e-05,bitmex_XBTUSD
1650844800,-8.908e-05,binance_BTCUSDT
1650859200,-1e-06,bitmex_XBTUSD
1650873600,-7.844e-05,binance_BTCUSDT
1650888000,3.1e-05,bitmex_XBTUSD
1650902400,7.223e-05,binance_BTCUSDT
1650916800,-2.1e-05,bitmex_XBTUSD
1650931200,0.0001,binance_BTCUSDT
1650945600,0.0001,bitmex_XBTUSD
1650960000,0.0001,binance_BTCUSDT
1650974400,3.7e-05,bitmex_XBTUSD
1650988800,0.0001,binance_BTCUSDT
1651003200,0.0001,bitmex_XBTUSD
1651017600,-0.0001264,binance_BTCUSDT
1651032000,4.8e-05,bitmex_XBTUSD
1651046400,-0.00011034,binance_BTCUSDT
1651060800,-0.000235,bitmex_XBTUSD
1651075200,1.968e-05,binance_BTCUSDT
1651089600,-3.3e-05,bitmex_XBTUSD
1651104000,-5.716e-05,binance_BTCUSDT
1651118400,0.0001,bitmex_XBTUSD
1651132800,-5.544e-05,binance_BTCUSDT
1651147200,-0.000204,bitmex_XBTUSD
1651161600,0.0001,binance_BTCUSDT
1651176000,-8.4e-05,bitmex_XBTUSD
1651190400,0.0001,binance_BTCUSDT
1651204800,0.0001,bitmex_XBTUSD
1651219200,0.0001,binance_BTCUSDT
1651233600,0.0001,bitmex_XBTUSD
1651248000,2.628e-05,binance_BTCUSDT
1651262400,0.0001,bitmex_XBTUSD
1651276800,-9.371e-05,binance_BTCUSDT
1651291200,0.0001,bitmex_XBTUSD
1651305600,4.536e-05,binance_BTCUSDT
1651320000,-6.8e-05,bitmex_XBTUSD
1651334400,5.926e-05,binance_BTCUSDT
1651348800,3.4e-05,bitmex_XBTUSD
1651363200,2.403e-05,binance_BTCUSDT
1651377600,4.2e-05,bitmex_XBTUSD
1651392000,9.5e-07,binance_BTCUSDT
1651406400,-0.000103,bitmex_XBTUSD
1651420800,0.0001,binance_BTCUSDT
1651435200,-3e-06,bitmex_XBTUSD
1651449600,0.0001,binance_BTCUSDT
1651464000,0.0001,bitmex_XBTUSD
1651478400,9e-05,binance_BTCUSDT
1651492800,-7.9e-05,bitmex_XBTUSD
1651507200,0.0001,binance_BTCUSDT
1651521600,0.0001,bitmex_XBTUSD
1651536000,0.0001,binance_BTCUSDT
1651550400,0.0001,bitmex_XBTUSD
1651564800,0.0001,binance_BTCUSDT
1651579200,0.0001,bitmex_XBTUSD
1651593600,0.0001,binance_BTCUSDT
1651608000,0.0001,bitmex_XBTUSD
1651622400,0.0001,binance_BTCUSDT
1651636800,0.0001,bitmex_XBTUSD
1651651200,2.504e-05,binance_BTCUSDT
1651665600,0.0001,bitmex_XBTUSD
1651680000,0.0001,binance_BTCUSDT
1651694400,0.0001,bitmex_XBTUSD
1651708800,0.0001,binance_BTCUSDT
1651723200,0.0001,bitmex_XBTUSD
1651737600,0.0001,binance_BTCUSDT
1651752000,0.0001,bitmex_XBTUSD
1651766400,0.0001,binance_BTCUSDT
1651780800,0.0001,bitmex_XBTUSD
1651795200,-0.0001346,binance_BTCUSDT
1651809600,-6.8e-05,bitmex_XBTUSD
1651824000,-5.734e-05,binance_BTCUSDT
1651838400,-0.00029,bitmex_XBTUSD
1651852800,4.197e-05,binance_BTCUSDT
1651867200,7.5e-05,bitmex_XBTUSD
1651881600,-5.273e-05,binance_BTCUSDT
1651896000,6.4e-05,bitmex_XBTUSD
1651910400,5.998e-05,binance_BTCUSDT
1651924800,6.8e-05,bitmex_XBTUSD
1651939200,7.13e-06,binance_BTCUSDT
1651953600,-1.7e-05,bitmex_XBTUSD
1651968000,-2.659e-05,binance_BTCUSDT
1651982400,-6.3e-05,bitmex_XBTUSD
1651996800,0.0001,binance_BTCUSDT
1652011200,-0.000333,bitmex_XBTUSD
1652025600,0.0001,binance_BTCUSDT
1652040000,-2.8e-05,bitmex_XBTUSD
1652054400,0.0001,binance_BTCUSDT
1652068800,-0.000127,bitmex_XBTUSD
1652083200,0.0001,binance_BTCUSDT
1652097600,-0.000175,bitmex_XBTUSD
1652112000,0.0001,binance_BTCUSDT
1652126400,2.5e-05,bitmex_XBTUSD
1652140800,0.0001,binance_BTCUSDT
1652155200,-0.000167,bitmex_XBTUSD
1652169600,0.0001,binance_BTCUSDT
1652184000,-0.000212,bitmex_XBTUSD
1652198400,0.0001,binance_BTCUSDT
1652212800,-0.000223,bitmex_XBTUSD
1652227200,7.58e-05,binance_BTCUSDT
1652241600,-5.7e-05,bitmex_XBTUSD
1652256000,6.939e-05,binance_BTCUSDT
1652270400,-8.9e-05,bitmex_XBTUSD
1652284800,-3.512e-05,binance_BTCUSDT
1652299200,-0.000264,bitmex_XBTUSD
1652313600,-0.00018773,binance_BTCUSDT
1652328000,1.4e-05,bitmex_XBTUSD
1652342400,-0.00041995,binance_BTCUSDT
1652356800,-8.1e-05,bitmex_XBTUSD
1652371200,-0.00014678,binance_BTCUSDT
1652385600,-0.001131,bitmex_XBTUSD
1652400000,-7.127e-05,binance_BTCUSDT
1652414400,-0.000203,bitmex_XBTUSD
1652428800,-6.05e-06,binance_BTCUSDT
1652443200,-0.000407,bitmex_XBTUSD
1652457600,6.045e-05,binance_BTCUSDT
1652472000,-0.000292,bitmex_XBTUSD
1652486400,0.0001,binance_BTCUSDT
1652500800,-4.8e-05,bitmex_XBTUSD
1652515200,0.0001,binance_BTCUSDT
1652529600,-8.6e-05,bitmex_XBTUSD
1652544000,0.0001,binance_BTCUSDT
1652558400,-0.00026,bitmex_XBTUSD
1652572800,8.29e-05,binance_BTCUSDT
1652587200,-0.000163,bitmex_XBTUSD
1652601600,0.0001,binance_BTCUSDT
1652616000,1.8e-05,bitmex_XBTUSD
1652630400,9.053e-05,binance_BTCUSDT
1652644800,-6.5e-05,bitmex_XBTUSD
1652659200,0.0001,binance_BTCUSDT
1652673600,-0.000174,bitmex_XBTUSD
1652688000,8.883e-05,binance_BTCUSDT
1652702400,-0.000166,bitmex_XBTUSD
1652716800,4.94e-05,binance_BTCUSDT
1652731200,-0.000228,bitmex_XBTUSD
1652745600,0.0001,binance_BTCUSDT
1652760000,-3e-05,bitmex_XBTUSD
1652774400,-7.1e-06,binance_BTCUSDT
1652788800,-6.2e-05,bitmex_XBTUSD
1652803200,4.705e-05,binance_BTCUSDT
1652817600,-6.1e-05,bitmex_XBTUSD
1652832000,-6.956e-05,binance_BTCUSDT
1652846400,-0.000511,bitmex_XBTUSD
1652860800,-5.753e-05,binance_BTCUSDT
1652875200,-0.000273,bitmex_XBTUSD
1652889600,2.893e-05,binance_BTCUSDT
1652904000,-0.000203,bitmex_XBTUSD
1652918400,-3.41e-06,binance_BTCUSDT
1652932800,-0.000125,bitmex_XBTUSD
1652947200,5.624e-05,binance_BTCUSDT
1652961600,-0.000322,bitmex_XBTUSD
1652976000,7.465e-05,binance_BTCUSDT
1652990400,-0.000177,bitmex_XBTUSD
1653004800,0.0001,binance_BTCUSDT
1653019200,-4e-06,bitmex_XBTUSD
1653033600,0.0001,binance_BTCUSDT
1653048000,0.0001,bitmex_XBTUSD
1653062400,0.0001,binance_BTCUSDT
1653076800,0.0001,bitmex_XBTUSD
1653091200,-2.02e-06,binance_BTCUSDT
1653105600,-0.00017,bitmex_XBTUSD
1653120000,-2.146e-05,binance_BTCUSDT
1653134400,0.0001,bitmex_XBTUSD
1653148800,2.549e-05,binance_BTCUSDT
1653163200,0.0001,bitmex_XBTUSD
1653177600,2.41e-05,binance_BTCUSDT
1653192000,0.0001,bitmex_XBTUSD
1653206400,-3.063e-05,binance_BTCUSDT
1653220800,-3.8e-05,bitmex_XBTUSD
1653235200,0.0001,binance_BTCUSDT
1653249600,8.8e-05,bitmex_XBTUSD
1653264000,0.0001,binance_BTCUSDT
1653278400,0,bitmex_XBTUSD
1653292800,0.0001,binance_BTCUSDT
1653307200,0.0001,bitmex_XBTUSD
1653321600,0.0001,binance_BTCUSDT
1653336000,4.3e-05,bitmex_XBTUSD
1653350400,-0.00012372,binance_BTCUSDT
1653364800,-8.7e-05,bitmex_XBTUSD
1653379200,-6.76e-06,binance_BTCUSDT
1653393600,-0.000366,bitmex_XBTUSD
1653408000,2.892e-05,binance_BTCUSDT
1653422400,-0.00019,bitmex_XBTUSD
1653436800,3.679e-05,binance_BTCUSDT
1653451200,-7.8e-05,bitmex_XBTUSD
1653465600,0.0001,binance_BTCUSDT
1653480000,5.6e-05,bitmex_XBTUSD
1653494400,0.0001,binance_BTCUSDT
1653508800,-2.4e-05,bitmex_XBTUSD
1653523200,7.516e-05,binance_BTCUSDT
1653537600,-5.5e-05,bitmex_XBTUSD
1653552000,0.0001,binance_BTCUSDT
1653566400,0.0001,bitmex_XBTUSD
1653580800,7.21e-06,binance_BTCUSDT
1653595200,-3.5e-05,bitmex_XBTUSD
1653609600,0.0001,binance_BTCUSDT
1653624000,-0.000243,bitmex_XBTUSD
1653638400,0.0001,binance_BTCUSDT
1653652800,-0.000158,bitmex_XBTUSD
1653667200,0.0001,binance_BTCUSDT
1653681600,-0.000152,bitmex_XBTUSD
1653696000,0.0001,binance_BTCUSDT
1653710400,-2.8e-05,bitmex_XBTUSD
1653724800,8.712e-05,binance_BTCUSDT
1653739200,-4e-05,bitmex_XBTUSD
1653753600,0.0001,binance_BTCUSDT
1653768000,-1.2e-05,bitmex_XBTUSD
1653782400,0.0001,binance_BTCUSDT
1653796800,5e-05,bitmex_XBTUSD
1653811200,0.0001,binance_BTCUSDT
1653825600,-4.3e-05,bitmex_XBTUSD
1653840000,0.0001,binance_BTCUSDT
1653854400,1.7e-05,bitmex_XBTUSD
1653868800,0.0001,binance_BTCUSDT
1653883200,1e-05,bitmex_XBTUSD
1653897600,0.0001,binance_BTCUSDT
1653912000,5.9e-05,bitmex_XBTUSD
1653926400,0.0001,binance_BTCUSDT
1653940800,9e-06,bitmex_XBTUSD
1653955200,0.0001,binance_BTCUSDT
1653969600,0.0001,bitmex_XBTUSD
1653984000,0.0001,binance_BTCUSDT
1653998400,0.0001,bitmex_XBTUSD
1654012800,0.0001,binance_BTCUSDT
1654027200,7e-06,bitmex_XBTUSD
1654041600,0.0001,binance_BTCUSDT
1654056000,-5.4e-05,bitmex_XBTUSD
1654070400,0.0001,binance_BTCUSDT
1654084800,1.3e-05,bitmex_XBTUSD
1654099200,0.0001,binance_BTCUSDT
1654113600,-5.7e-05,bitmex_XBTUSD
1654128000,-1.452e-05,binance_BTCUSDT
1654142400,-0.000197,bitmex_XBTUSD
1654156800,2.265e-05,binance_BTCUSDT
1654171200,-0.000156,bitmex_XBTUSD
1654185600,2.107e-05,binance_BTCUSDT
1654200000,-0.000268,bitmex_XBTUSD
1654214400,-3.378e-05,binance_BTCUSDT
1654228800,-0.000147,bitmex_XBTUSD
1654243200,-1.456e-05,binance_BTCUSDT
1654257600,-7.8e-05,bitmex_XBTUSD
1654272000,6.937e-05,binance_BTCUSDT
1654286400,-0.00012,bitmex_XBTUSD
1654300800,2.7e-06,binance_BTCUSDT
1654315200,-0.000148,bitmex_XBTUSD
1654329600,4.795e-05,binance_BTCUSDT
1654344000,-0.000144,bitmex_XBTUSD
1654358400,5.506e-05,binance_BTCUSDT
1654372800,-0.000214,bitmex_XBTUSD
1654387200,4.358e-05,binance_BTCUSDT
1654401600,-0.000359,bitmex_XBTUSD
1654416000,2.828e-05,binance_BTCUSDT
1654430400,-0.000332,bitmex_XBTUSD
1654444800,4.753e-05,binance_BTCUSDT
1654459200,-7.9e-05,bitmex_XBTUSD
1654473600,6.036e-05,binance_BTCUSDT
1654488000,-6.3e-05,bitmex_XBTUSD
1654502400,9.656e-05,binance_BTCUSDT
1654516800,-8.1e-05,bitmex_XBTUSD
1654531200,0.0001,binance_BTCUSDT
1654545600,-0.000119,bitmex_XBTUSD
1654560000,0.0001,binance_BTCUSDT
1654574400,6.1e-05,bitmex_XBTUSD
1654588800,-0.00010234,binance_BTCUSDT
1654603200,-0.000202,bitmex_XBTUSD
1654617600,-3.705e-05,binance_BTCUSDT
1654632000,-0.000238,bitmex_XBTUSD
1654646400,0.0001,binance_BTCUSDT
1654660800,7.4e-05,bitmex_XBTUSD
1654675200,0.0001,binance_BTCUSDT
1654689600,0.0001,bitmex_XBTUSD
1654704000,0.0001,binance_BTCUSDT
1654718400,-5.8e-05,bitmex_XBTUSD
1654732800,0.0001,binance_BTCUSDT
1654747200,0.0001,bitmex_XBTUSD
1654761600,9.106e-05,binance_BTCUSDT
1654776000,8e-06,bitmex_XBTUSD
1654790400,0.0001,binance_BTCUSDT
1654804800,8.1e-05,bitmex_XBTUSD
1654819200,0.0001,binance_BTCUSDT
1654833600,1.6e-05,bitmex_XBTUSD
1654848000,9.289e-05,binance_BTCUSDT
1654862400,-0.000184,bitmex_XBTUSD
1654876800,3.503e-05,binance_BTCUSDT
1654891200,-0.0001,bitmex_XBTUSD
1654905600,1.762e-05,binance_BTCUSDT
1654920000,0.0001,bitmex_XBTUSD
1654934400,3.79e-06,binance_BTCUSDT
1654948800,-1.7e-05,bitmex_XBTUSD
1654963200,6.606e-05,binance_BTCUSDT
1654977600,-0.000111,bitmex_XBTUSD
1654992000,0.0001,binance_BTCUSDT
1655006400,0.0001,bitmex_XBTUSD
1655020800,5.63e-06,binance_BTCUSDT
1655035200,-1.5e-05,bitmex_XBTUSD
1655049600,4.39e-06,binance_BTCUSDT
1655064000,-9.4e-05,bitmex_XBTUSD
1655078400,5.616e-05,binance_BTCUSDT
1655092800,-1.6e-05,bitmex_XBTUSD
1655107200,-3.182e-05,binance_BTCUSDT
1655121600,-0.000152,bitmex_XBTUSD
1655136000,-5.8e-06,binance_BTCUSDT
1655150400,5e-05,bitmex_XBTUSD
1655164800,4.088e-05,binance_BTCUSDT
1655179200,-0.00019,bitmex_XBTUSD
1655193600,-0.00010037,binance_BTCUSDT
1655208000,-0.000324,bitmex_XBTUSD
1655222400,-5.186e-05,binance_BTCUSDT
1655236800,1.6e-05,bitmex_XBTUSD
1655251200,-2.077e-05,binance_BTCUSDT
1655265600,-0.000287,bitmex_XBTUSD
1655280000,-7.24e-05,binance_BTCUSDT
1655294400,-5.6e-05,bitmex_XBTUSD
1655308800,-6.66e-06,binance_BTCUSDT
1655323200,-0.000261,bitmex_XBTUSD
1655337600,-4.114e-05,binance_BTCUSDT
1655352000,1.6e-05,bitmex_XBTUSD
1655366400,4.475e-05,binance_BTCUSDT
1655380800,-0.000139,bitmex_XBTUSD
1655395200,-5.277e-05,binance_BTCUSDT
1655409600,-0.000163,bitmex_XBTUSD
1655424000,-2.222e-05,binance_BTCUSDT
1655438400,-2.5e-05,bitmex_XBTUSD
1655452800,-9.486e-05,binance_BTCUSDT
1655467200,-0.00015,bitmex_XBTUSD
1655481600,5.092e-05,binance_BTCUSDT
1655496000,-0.000221,bitmex_XBTUSD
1655510400,7.356e-05,binance_BTCUSDT
1655524800,0.0001,bitmex_XBTUSD
1655539200,4.575e-05,binance_BTCUSDT
1655553600,0.0001,bitmex_XBTUSD
1655568000,5.227e-05,binance_BTCUSDT
1655582400,-0.000188,bitmex_XBTUSD
1655596800,4.243e-05,binance_BTCUSDT
1655611200,-0.000303,bitmex_XBTUSD
1655625600,-4.559e-05,binance_BTCUSDT
1655640000,0.0001,bitmex_XBTUSD
1655654400,7.239e-05,binance_BTCUSDT
1655668800,0.0001,bitmex_XBTUSD
1655683200,8.73e-06,binance_BTCUSDT
1655697600,0.0001,bitmex_XBTUSD
1655712000,-5.4e-06,binance_BTCUSDT
1655726400,-0.000142,bitmex_XBTUSD
1655740800,6.08e-05,binance_BTCUSDT
1655755200,-2.8e-05,bitmex_XBTUSD
1655769600,0.0001,binance_BTCUSDT
1655784000,0.0001,bitmex_XBTUSD
1655798400,4.967e-05,binance_BTCUSDT
1655812800,5.6e-05,bitmex_XBTUSD
1655827200,2.028e-05,binance_BTCUSDT
1655841600,-7.3e-05,bitmex_XBTUSD
1655856000,1.78e-06,binance_BTCUSDT
1655870400,-9.2e-05,bitmex_XBTUSD
1655884800,-2.982e-05,binance_BTCUSDT
1655899200,0.0001,bitmex_XBTUSD
1655913600,-1.64e-05,binance_BTCUSDT
1655928000,0.0001,bitmex_XBTUSD
1655942400,-8.72e-06,binance_BTCUSDT
1655956800,0.0001,bitmex_XBTUSD
1655971200,-1.577e-05,binance_BTCUSDT
1655985600,0.0001,bitmex_XBTUSD
1656000000,-2.656e-05,binance_BTCUSDT
1656014400,1.1e-05,bitmex_XBTUSD
1656028800,6.006e-05,binance_BTCUSDT
1656043200,-0.000125,bitmex_XBTUSD
1656057600,0.0001,binance_BTCUSDT
1656072000,0.0001,bitmex_XBTUSD
